"iso","scope","quintile","gender","population","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","access_water_other_min","access_water_other_max","access_water_daily","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","access_water_piped_house_daily","access_water_piped_plot_daily","hygiene_defecation","access_latrines_unimproved_min","access_latrines_unimproved_exclusive_min","access_water"
"PER","country","total","all",32510453,1,NA,NA,NA,NA,0.834520226419871,0.0413694705982521,0.03513656639811,0.0540902747924739,0.808004199467514,NA,0.711811998129554,0.0813429808455199,0.0333785538389439,0.114581308105953,NA,NA,NA,NA,0.75990127444,0.0370883804310574,NA,NA,NA,0.929979971810597
"PRY","country","total","all",7044636,1,NA,NA,NA,NA,0.670239008818374,0.125081735703063,0.00837847717303448,0.199203530982372,NA,NA,0.0964396154789258,0.443954850105802,0.00803620891645703,0.440415240075923,NA,NA,NA,NA,NA,NA,0,0.0191902943393485,NA,0.99452427550381
"SLV","country","total","all",6453553,1,NA,NA,NA,NA,0.375001069742962,0.416597489955114,0.0391274534554837,0.0391274534554837,0.52248332270722,0.8437351573164,0.38593972640254,0.19402409489048,0.0711282792970505,0.40319575012516,0.363326964796899,0.176117132575385,0.0554886371902559,0.304291059944117,0.259158604370542,0.253922212570763,0.0168404285818204,0,0,0.830726013153559
"URY","country","total","all",3461734,1,NA,NA,NA,NA,0.942186378862738,0.00563657094004183,0.0471953338995349,0.0471953338995349,NA,0.980932882621925,0.633713684694319,0.358215131400802,NA,NA,0.623873991503763,0.352585791984418,NA,NA,NA,NA,0.0327387146047048,NA,NA,0.995018283702315
"MEX","urban","total","all",NA,0.804440003537042,NA,NA,NA,NA,0.841879890382454,0.120562196916749,0.00191495751805518,0.0176960293111853,0.698927645496334,0.924177367850323,0.895696416658948,0.0860586055293425,NA,NA,0.834943745690288,0.0784993361757548,NA,NA,0.640463993967105,0.0584636515292284,0.00855574486319794,NA,NA,0.980138116610389
"MEX","rural","total","all",NA,0.195559996462958,NA,NA,NA,NA,0.405305507048725,0.412397535940228,0.01812790924157,0.139229620557575,0.498865307777555,0.841582236119414,0.332273846948705,0.471896506797872,NA,NA,0.298279312861644,0.416349362831468,NA,NA,0.278424847061732,0.220440460715822,0.057038799109194,NA,NA,0.956932663546528
"GTM","urban","total","all",NA,0.514390003966508,NA,NA,NA,NA,0.824791321678528,0.0992433435723706,0.0125538813535754,0.0515628226034122,NA,NA,0.738695976437573,0.0580270049341204,0,0.106421203655716,NA,NA,NA,NA,NA,NA,0.0109727296093576,0.0858830853632331,NA,0.975597487854311
"GTM","rural","total","all",NA,0.485609996033492,NA,NA,NA,NA,0.389489933139175,0.211185559571205,0.115884787849087,0.370598473486427,NA,NA,0.157133393746567,0.108187965051437,0,0.586486882049875,NA,NA,NA,NA,NA,NA,0.0550741252022628,0.0931176339498577,NA,0.971273966196807
"SLV","urban","total","all",NA,0.727460051850508,NA,NA,NA,NA,0.550754720170383,0.336373624516151,0.0127550244248745,0.0127550244248745,0.613729483950576,0.893240479369855,0.601791720897213,0.177680397559203,0.0248305471509947,0.217933266848092,0.567013742161221,0.159601764676053,0.0187682763983029,0.166624972532581,0.385751593110326,0.227298389141495,0.00259461469549196,0,1.11022302462516e-16,0.899883369111408
"SLV","rural","total","all",NA,0.272539948149492,NA,NA,NA,NA,0.0720306881821943,0.554890237008805,0.084589182794571,0.084589182794571,0.365189950873267,0.758396125806395,0.0138463959160125,0.222197940523436,0.150937953460725,0.722557795299452,0.0122044674440695,0.204586910027565,0.118788498633426,0.541604748334761,0.0409331165463266,0.29981730449833,0.0413978682611001,0,0,0.711510107985571
"HND","urban","total","all",NA,0.577299964693631,NA,NA,NA,NA,0.62445907165376,0.313358838958622,0.000918668277432544,0.0148421777904263,NA,0.896764548735638,0.636842587963834,0.197391462672263,0.0937952676466055,0.0937952676466055,0.580856195805894,0.182418896770954,0.0833291119131265,0.0833291119131265,NA,NA,0.0116155224153856,0.0603551593019114,0.0501603442456625,0.952660088402809
"HND","rural","total","all",NA,0.422700035306369,NA,NA,NA,NA,0.282817502436417,0.471251334099033,0.00557167347811657,0.0996637215344056,NA,0.780034287001683,0.0324080179574314,0.263022550024244,0.485361994190739,0.485361994190739,0.0294408545527949,0.249934062640006,0.427238560125155,0.427238560125155,NA,NA,0.129698008846564,0.0895094289810214,0.0734208096837276,0.853732558069855
"NIC","urban","total","all",NA,0.587600003788861,NA,NA,NA,NA,0.584735625875762,0.305372860342144,0.00754822838666433,0.0656642964858336,NA,NA,0.406868833756329,0.161905062153233,0.161116355152554,0.161116355152554,NA,NA,NA,NA,NA,NA,0.0317127151954934,0.23839703374239,NA,0.95577278270374
"NIC","rural","total","all",NA,0.412399996211139,NA,NA,NA,NA,0.116530242317255,0.198856869683376,0.244415784328498,0.576302782026221,NA,NA,0.0039448197419146,0.0476994737217475,0.303219304662711,0.303219304662711,NA,NA,NA,NA,NA,NA,0.140662736174073,0.504473665699554,NA,0.891689894026852
"CRI","urban","total","all",NA,0.800760010626915,NA,NA,NA,NA,0.978628865915634,0.00991925204122466,0,0.00792109119722696,NA,0.990202651670743,0.296418592612812,0.694009315917003,0,0.004680925867526,0.293766745197391,0.690344254315877,0,0.00429489744629391,NA,NA,0.100299370782507,-0.0954082051798477,0.00179675471118113,0.996469209154085
"CRI","rural","total","all",NA,0.199239989373085,NA,NA,NA,NA,0.846576783768936,0.018859579698135,0,0.130455125280496,NA,0.985546885911414,0.061315747818881,0.903653665304146,0,0.0270928965819049,0.0598864980120858,0.899996741124219,0,0.0256636467751096,NA,NA,0.433693516699411,-0.425755826404343,0,0.995891488747567
"PAN","urban","total","all",NA,0.680590019072451,NA,NA,NA,NA,NA,0.968372971043198,0.00189507866410403,0.00189507866410403,0.864171201282347,0.957533121084523,NA,0.865398064329974,0,0.129398416447816,0,0.838494060456677,0,0.119039060627846,NA,0.851580974216585,0.00520351922221081,NA,0,0.970268049707302
"PAN","rural","total","all",NA,0.319409980927549,NA,NA,NA,NA,NA,0.828126422895026,0.0218556675995799,0.0218556675995799,0.763362422083704,0.869488273827231,NA,0.467568617689735,0,0.446444507852863,0,0.459272570530061,0,0.41021570329717,NA,0.744904719501336,0.0859868744574027,NA,0,0.849982090494606
"COL","urban","total","all",NA,0.811040002965468,NA,NA,NA,NA,NA,0.953398885031726,0.0122146930365015,0.0148787480667046,0.810959609218688,0.933978305790879,0.936783383672549,0.035746409607024,0,0.0189457044342952,0.87901882137862,0.032789827121557,0,0.0174450386364283,NA,0.802979871049421,0.00360573182329951,0.00491877046283251,0.00472461865427376,0.96827763309843
"COL","rural","total","all",NA,0.188959997034532,NA,NA,NA,NA,NA,0.484195355885644,0.0836842852502337,0.304914439126322,0.351712432477462,0.832999057704828,0.131113483812876,0.587197554833371,0,0.143536131175816,0.121285469422215,0.561574301633412,0,0.133678614779473,NA,0.337322090176551,0.12169215830821,0.0164606718697277,0.0164606718697277,0.789109795011966
"ECU","urban","total","all",NA,0.639859978857652,NA,NA,NA,NA,0.870232998973424,0.0784392111855612,0.00559633130445291,0.0294376885000174,NA,0.900575566534463,0.82098887586124,0.152191168654298,0.015622312948738,0.015622312948738,0.754290573482936,0.131372533097229,0.0136247578823028,0.0136247578823028,NA,NA,0.00216665970682461,0.00903098282889891,0.00128770207199558,0.978109898659002
"ECU","rural","total","all",NA,0.360140021142348,NA,NA,NA,NA,0.370666626084491,0.164800374637426,0.0139032963516935,0.322939791497769,NA,0.81932154427401,0.288521213211012,0.421055100858386,0.167118367309005,0.167118367309005,0.257515954792459,0.381505534139622,0.154397465969573,0.154397465969573,NA,NA,0.0735897851654413,0.0497155334561559,0.0259025893723561,0.858406792219685
"BOL","urban","total","all",NA,0.697729977156457,NA,NA,NA,NA,0.500912451854323,0.369040115212753,0.0607087614827453,0.0607087614827453,0.767729927527907,0.711035631450894,0.671475947036783,0.154091240895762,0.109991774811949,0.109991774811949,0.498575782991579,0.0990526444775344,0.0826960732126987,0.0826960732126987,0.428134469675919,0.334596129159014,0.0226836729588602,0.0417573642966461,0.0307111307690818,0.930661328549821
"BOL","rural","total","all",NA,0.302270022843543,NA,NA,NA,NA,0.0560625842591649,0.154440046210854,0.478685961957717,0.478685961957717,0.173365517565524,0.538635488790255,0.0493813379919173,0.0729702744691114,0.251461946580073,0.251461946580073,0.0393495102438904,0.0699859502296361,0.220608854776571,0.220608854776571,0.0402853444168951,0.131775534371746,0.405741652914861,0.220444788044037,0.208691173540158,0.689188592427735
"PER","urban","total","all",NA,0.780990009582456,NA,NA,NA,NA,0.87588799594072,0.0524926458358993,0.0161243801135179,0.0280383818592516,0.859303153279059,NA,0.865897971267345,0.0316263185884108,0.0155946990783483,0.0554014950734966,NA,NA,NA,NA,0.802810578334968,0.0471475485525134,NA,NA,NA,0.956419023635871
"PER","rural","total","all",NA,0.219009990417544,NA,NA,NA,NA,0.696496710380844,0.00425700904664415,0.0985707043509867,0.141012385985908,0.636845298318045,NA,0.197704323698275,0.247222568020084,0.0927143650566042,0.312034687098386,NA,NA,NA,NA,0.616734430711921,0.00352597741459067,NA,NA,NA,0.841766105413396
"PRY","urban","total","all",NA,0.618789955932429,NA,NA,NA,NA,0.785542965078814,0.0760989381285878,8.12421181297326e-05,0.135898676307398,NA,NA,0.152588392347731,0.522640701193336,0.00410826620087852,0.307412789355805,NA,NA,NA,NA,NA,NA,0,0.0173581171031276,NA,0.9975405795148
"PRY","rural","total","all",NA,0.381210044067571,NA,NA,NA,NA,0.486189090973395,0.203268817584594,0.0216226491834587,0.300251696890924,NA,NA,0.006814089131351,0.318355305234057,0.0143060504513745,0.652715762296749,NA,NA,NA,NA,NA,NA,0,0.0221148433378426,NA,0.989709605448913
"CHL","urban","total","all",NA,0.876430017711024,NA,NA,NA,NA,0.976988989553868,0.0183236080056716,0,0.00246195820124513,NA,NA,0.970147670070729,0.0172744107305021,0.00865854497084773,0.00865854497084773,NA,NA,NA,NA,NA,NA,0.00347796053437534,0.000441413693546,NA,0.997774555760785
"CHL","rural","total","all",NA,0.123569982288976,NA,NA,NA,NA,0.508840733121989,0.0201777695325502,0,0.286725668545487,NA,NA,0.168317682557524,0.543633471744029,0.263630088775638,0.263630088775638,NA,NA,NA,NA,NA,NA,0.0201859541334963,0.00423280278931204,NA,0.815744171200026
"URY","urban","total","all",NA,0.954259917139792,NA,NA,NA,NA,0.987634402461126,0.00508007036140175,0.00483639451120147,0.00483639451120147,NA,0.980102343857084,0.718299294863008,0.274629346187234,NA,NA,0.707055938837362,0.269333203880538,NA,NA,NA,NA,0.0268671662021596,NA,NA,0.997550867333729
"URY","rural","total","all",NA,0.0457400828602082,NA,NA,NA,NA,0.696038149246037,0.00865059930403403,0.276612965588349,0.276612965588349,NA,0.985431112256734,0.175594793143446,0.810918932852172,NA,NA,0.17335739141642,0.803484985178502,NA,NA,NA,NA,0.0645392447480345,NA,NA,0.98130171413842
"BRA","urban","total","all",NA,0.868239998472017,NA,NA,NA,NA,0.925731373192104,0.00883114799525534,0.00332288867554354,0.0608409424427799,0.848108727024386,0.993626900360469,0.707992404962717,0.209246817487805,0,0.0573059113341312,0.707100733300053,0.207621415317549,0,0.0557128869232458,0.829065052519573,0.0066834095230789,0.00104421618882373,0.0244106500265232,0.0231918648196208,0.995403463630139
"BRA","rural","total","all",NA,0.131760001527983,NA,NA,NA,NA,0.307520748115156,0.0264097506101492,0.189569868333592,0.594360697966844,0.309878608208325,0.874702689369405,0.0504957311759549,0.490971140131368,0,0.325309878769719,0.0502520048246136,0.478560890184864,0,0.286327466216886,0.2298716917082,0.0164429998404105,0.0391019934475664,0.0941212564753915,0.059562328143042,0.92829119669215
"ARG","urban","total","all",NA,0.919910009881903,NA,NA,NA,NA,0.87710272326742,0.0194718897853155,0.10048413134711,0.102160678626952,NA,0.97180509745748,0.70029680507295,0.207033547175167,0,0.0873036507928036,0.685641721018481,0.202080914101678,0,0.082598382510928,NA,NA,0.00378955018275694,0.00157644677632263,0.00148407982639376,0.998735291679688
"DOM","urban","total","all",NA,0.818280041694921,NA,NA,NA,NA,0.72724480736315,0.171888241682213,0.0310389096243306,0.0611340481384105,NA,0.92647954198586,0.267329600798521,0.618503902548685,0,0.104214847379991,0.259343731666131,0.598274283719589,0,0.0688615266001401,NA,NA,0.00995164927280321,0,0,0.960267097183774
"DOM","rural","total","all",NA,0.18171995830508,NA,NA,NA,NA,0.444587259803694,0.268021640705141,0.0556794873585091,0.224977903957155,NA,0.875543129762526,0.0232014633290742,0.562395019427324,0,0.377874798195725,0.0219959008896095,0.552435784545359,0,0.301111444327557,NA,NA,0.0365287190478767,0,0,0.93758680446599
"JAM","urban","total","all",NA,0.559850000627485,NA,NA,NA,NA,0.668531892113966,0.210166212308737,0.0690519371172175,0.0714305430484875,NA,0.763067386566138,0.365217845674936,0.525095806661305,0,0.100856695855638,0.311035216390419,0.391852057648403,0,0.0601801125273157,NA,NA,0.008829651808121,0,0,0.95012864747119
"JAM","rural","total","all",NA,0.440149999372515,NA,NA,NA,NA,0.297401012594431,0.167463994395593,0.330057893674392,0.392294717133581,NA,0.878002547729216,0.0242352846274737,0.607609662913496,0,0.344422606246594,0.0210144025990819,0.57213947616549,0,0.279442787951767,NA,NA,0.0170277596258132,0.00670468658662338,0.00540588101287731,0.857159724123605
"ARG","rural","total","all",NA,0.0800899901180968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEX","country","1","all",NA,0.2,1116.72919113296,1684.81376037598,4788.86962046424,23437.17237854,0.453707445225559,0.390659636059291,0.015468314778263,0.116544088654497,0.501019420800904,0.833137047340613,0.535414367789296,0.312400669789974,NA,NA,0.470371032331929,0.268072845703668,NA,NA,0.308682892207907,0.192336528592998,0.0479984009311209,NA,NA,0.960911169939347
"MEX","country","2","all",NA,0.2,2166.92327099758,2667.2555847168,8835.49381393234,53392.3939056396,0.672042861429247,0.245107394618289,0.00587531416820348,0.0503069188598779,0.59994344432684,0.886849510822209,0.726360484133831,0.208788003289727,NA,NA,0.659710270898796,0.187300013455357,NA,NA,0.474113115663547,0.125830328663293,0.022886627461449,NA,NA,0.967457174907413
"MEX","country","3","all",NA,0.2,3275.54531587669,3994.92425537109,12178.1492981055,59678.7648544312,0.778606665604838,0.1670047107475,0.00358489309131132,0.030491878237371,0.655795876912532,0.916004211055185,0.802353345053729,0.153609129535413,NA,NA,0.745947535616206,0.140376131771439,NA,NA,0.571090475962325,0.0847054009502067,0.0143495000271212,NA,NA,0.976103254589709
"MEX","country","4","all",NA,0.2,5138.89615908453,6747.47106933594,16429.457448224,87617.3971557617,0.862132866493727,0.0985025139934577,0.00198252345268823,0.0191085956223568,0.713020446590251,0.932661994720275,0.85313724189161,0.120458954035365,NA,NA,0.803261246761703,0.111693333243136,NA,NA,0.658699534278268,0.054320912311983,0.00917424458213648,NA,NA,0.979743976109542
"MEX","country","5","all",NA,0.2,15313.9167877722,2007045.73014323,35939.0420815059,6021137.19042969,0.938774602702219,0.0385315275941551,0.00138597854820078,0.0123722078418094,0.793840907622393,0.956857658089123,0.91059078432916,0.0805925443247625,NA,NA,0.875704447953563,0.0751955602635878,NA,NA,0.771672590162359,0.0221683174600342,0.00435667267866582,NA,NA,0.989678338138184
"GTM","country","1","all",NA,0.2,185.854964691145,318.666666412353,1006.31448595316,3830,0.354468171565157,0.192900154130663,0.151572171585863,0.42101612354265,NA,NA,0.137871236837099,0.0534436103069543,0,0.666705059135186,NA,NA,NA,NA,NA,NA,0.0722265863099359,0.0697535074108249,NA,0.96838444923847
"GTM","country","2","all",NA,0.2,446.845288848112,588.888888888889,2200.13101231012,6660.83349609375,0.50089277957227,0.197053373565685,0.0700089602132816,0.278313820124043,NA,NA,0.310984235989455,0.0794619203902555,0,0.476456423668967,NA,NA,NA,NA,NA,NA,0.0471649548034394,0.0859324651478823,NA,0.976259973261997
"GTM","country","3","all",NA,0.2,764.86244313637,987,3420.29417351623,11508.3334960938,0.594715589205979,0.178956836860157,0.0521374490390216,0.185991069695205,NA,NA,0.432721154468388,0.100135895942535,0,0.353084837895554,NA,NA,NA,NA,NA,NA,0.02293146961755,0.0911266420759723,NA,0.959663495761341
"GTM","country","4","all",NA,0.2,1310.91040344326,1750,5316.89390615587,19216.666015625,0.707763805712405,0.130454278601227,0.0433193065489575,0.139833259678676,NA,NA,0.577003676684996,0.106209152444406,0,0.186741124829741,NA,NA,NA,NA,NA,NA,0.0170330175902874,0.113013028450569,NA,0.978051343992307
"GTM","country","5","all",NA,0.2,3532.11904981117,50000,11219.944020259,216333.333251953,0.860680496462175,0.0811430971585915,0.00810886491447773,0.0428518832530873,NA,NA,0.75799024602724,0.0783286533969079,0,0.0681896553959278,NA,NA,NA,NA,NA,NA,0.00749956571227077,0.0879918794676541,NA,0.984675476873854
"SLV","country","1","all",NA,0.2,45.6558707745303,71.0735626220703,191.879166427578,1395.37335205078,0.115678896457292,0.534700994589795,0.0762349467671152,0.0762349467671152,0.405628966391476,0.755342677503122,0.118749047263741,0.1719177477716,0.12103026558944,0.665348213402224,0.108677454984048,0.154587976668993,0.0943509760030808,0.492077245850081,0.0728599203579346,0.312976200982555,0.043984991562434,0,1.11022302462516e-16,0.726614837814202
"SLV","country","2","all",NA,0.2,91.6440499969941,112.173332214355,348.502303639589,1329.58999609947,0.246719560165687,0.494321570011686,0.0446198647445308,0.0446198647445308,0.478271682189759,0.809350757703385,0.256907842838386,0.199944378929241,0.0941680772491102,0.522134779481173,0.234031003398768,0.176128933920563,0.0729892849216091,0.399190820384053,0.165186557884688,0.299503421498079,0.0210129987512,1.11022302462516e-16,1.11022302462516e-16,0.785660994921903
"SLV","country","3","all",NA,0.2,136.645683688288,162.5,488.195168315865,1998.74998474121,0.358173147645424,0.439967476978462,0.0425741329645964,0.0425741329645964,0.514321095298337,0.843111190754475,0.373014450812942,0.210813904661544,0.0683384640896095,0.40483138043644,0.347231397553819,0.191990136109915,0.0541016183947642,0.303889657090741,0.243607059849314,0.265070649310357,0.0113402640890746,0,0,0.840714757588482
"SLV","country","4","all",NA,0.2,202.398484147306,252.366500854492,656.728541949602,3012,0.485351262158252,0.375775226450365,0.0190012382228427,0.0190012382228427,0.556716222323847,0.885225032961332,0.508278442353105,0.208682001374615,0.0454344878491026,0.278094687943775,0.47773472078476,0.190742479066546,0.0349938356292606,0.216747833110025,0.319731602495701,0.233072049593098,0.00494486832850614,0,0,0.88012772683146
"SLV","country","5","all",NA,0.2,426.539480673203,8666.66666666667,1120.04829758259,26000,0.669100381371117,0.238212530153993,0.0132062452863493,0.0132062452863493,0.657485411083832,0.925651352984911,0.672766999898372,0.178763031071316,0.0266665596901961,0.145552185796734,0.648978107265307,0.167137363136978,0.0210048299876442,0.109535882582626,0.494421177062105,0.158983081671186,0.00291778323357777,1.11022302462516e-16,0,0.920519156811459
"HND","country","1","all",NA,0.2,396.128538006033,760,1875.09814457869,10900,0.259100005548512,0.481481553713435,0.00528874123680084,0.102379905203394,NA,0.742132678685101,0.136607469857161,0.145167959816406,0.457132524958086,0.457132524958086,0.119063630408896,0.136511680858986,0.40999663411214,0.40999663411214,NA,NA,0.166612885839078,0.0944791595292689,0.0765607333050794,0.842961464465341
"HND","country","2","all",NA,0.2,1144.94001509549,1554.33333333333,5022.47178402592,17300,0.306932620094057,0.500403198436556,0.00436643103059347,0.0619754153511404,NA,0.786703551949817,0.169432747447833,0.230946334783433,0.416097828714262,0.416097828714262,0.145020370451019,0.215037654178203,0.355014186970314,0.355014186970314,NA,NA,0.0905988134858391,0.0929242755686333,0.0716313403502802,0.869311233881754
"HND","country","3","all",NA,0.2,2050.87488353914,2660,8881.44288644109,29266.6665039062,0.456366624146431,0.409023706960945,0.00273104410380818,0.048196875330786,NA,0.876054087087736,0.379091724161244,0.255323731281993,0.240267473012556,0.240267473012556,0.343481665445586,0.234981397059858,0.219464732195512,0.219464732195512,NA,NA,0.0327307563420211,0.0925863152021857,0.0781262923867804,0.913587206438162
"HND","country","4","all",NA,0.2,3591.70700894597,4821,14162.6963261997,59566.6666717529,0.585063751377515,0.336958050207508,0.000712960025793379,0.0249556331068999,NA,0.895691222631759,0.497556684096371,0.285114844701347,0.144288396003299,0.144288396003299,0.452307088282772,0.267607377660251,0.125342068645495,0.125342068645495,NA,NA,0.015426319611585,0.0576137555873972,0.0504346880432412,0.946977434691923
"HND","country","5","all",NA,0.2,10121.4947204669,253339.812505086,29421.2415551258,787394.375,0.770441561339841,0.1830793627739,0.00158674931426464,0.0206212162982721,NA,0.930238141487417,0.691340846720439,0.212572969064146,0.0600567482453288,0.0600567482453288,0.64921123938634,0.204234229463015,0.0523795731596714,0.0523795731596714,NA,NA,0.00872518741578678,0.0273042485543001,0.0244130994783905,0.974142140412013
"NIC","country","1","all",NA,0.2,288.077108207532,681.944458007812,1719.17527429389,7690,0.223339886024616,0.217434678838116,0.210503352615914,0.451395748764716,NA,NA,0.108305903150025,0.0706482985857302,0.245042492898453,0.245042492898453,NA,NA,NA,NA,NA,NA,0.10480896860341,0.471194336762382,NA,0.892170313627449
"NIC","country","2","all",NA,0.2,980.49372654736,1290,5898.51828180924,19135.939453125,0.3111446949488,0.263829612280355,0.129618465376953,0.345876582534918,NA,NA,0.13207587605038,0.0678877327179196,0.279238863130514,0.279238863130514,NA,NA,NA,NA,NA,NA,0.108128543229329,0.412668984871857,NA,0.920850889764073
"NIC","country","3","all",NA,0.2,1639.93720620154,2037.75,9193.80924791942,34388.166015625,0.367712208958014,0.273726761807917,0.0977028939857647,0.288194331817767,NA,NA,0.209117596332794,0.105671326551483,0.246812612756109,0.246812612756109,NA,NA,NA,NA,NA,NA,0.0826268483526728,0.355771616006941,NA,0.929633302583698
"NIC","country","4","all",NA,0.2,2556.17296581759,3237.12125651042,13975.4175154577,51009.1671524048,0.435601044588426,0.317228959762297,0.044359810324224,0.183118742019854,NA,NA,0.289217353024501,0.122504838358093,0.207955389941742,0.207955389941742,NA,NA,NA,NA,NA,NA,0.0660222143146332,0.314300204361032,NA,0.935948746370577
"NIC","country","5","all",NA,0.2,7695.61803890871,4e+05,32849.489325734,1200000,0.604812701806279,0.231478381848853,0.0518514800012385,0.129702706236535,NA,NA,0.451322584479767,0.203498780838671,0.124330559101973,0.124330559101973,NA,NA,NA,NA,NA,NA,0.0252797528787123,0.195568322700876,NA,0.965993789891667
